SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;LOC_CODE;State_Code;State_Name;District_C;Dist_Name;Tehsil_Cod;Thsil_Name;Block_Code;Nyay_Panch;Village_Co;NAME_1;AREA;RES_HOUSE;HOUSEHOLDS;T_POPLN;T_M_POPLN;T_F_POPLN;POPLN_M6;POPLN_F6;M_SC;F_SC;M_ST;F_ST;M_LITERATE;F_LITERATE;T_M_WORKER;T_F_WORKER;M_INDCAT1;F_INDCAT1;M_INDCAT2;F_INDCAT2;M_INDCAT3;F_INDCAT3;M_INDCAT4;F_INDCAT4;M_INDCAT5A;F_INDCAT5A;M_INDCAT5B;F_INDCAT5B;M_INDCAT6;F_INDCAT6;M_INDCAT7;F_INDCAT7;M_INDCAT8;F_INDCAT8;M_INDCAT9;F_INDCAT9;M_MARGINAL;F_MARGINAL;M_NON_WORK;F_NON_WORK;State_Co_1;State_Na_1;District_1;Dist_Name_;Tehsil_C_1;Thsil_Na_1;Block_co_1;Village__1;Village_Na;MRGD_IN_TN;EDU_INST;RANG_EDU;P_SCH;M_SCH;H_SCH;PU_COLL;GR_COLL;IND_SCH;TR_SCH;ADLT_LT_CN;OTH_SCH;MED_INST;RANG_MED;H_CNTR;MCW_CNTR;MH_CNTR;CWC_CNTR;HC_CNTR;PHC_CNTR;PHS_CNTR;DISP_CNTR;FPC_CNTR;TB_CNTR;NH_CNTR;RP_CNTR;SMP_CNTR;CHW_CNTR;OTH_CNTR;DRNK_WAT;RANG_WAT;TAP;WELL;TANK;TUBE_WELL;HAND_PUMP;RIVER_WAT;FOUNTAIN;CANAL;LAKE;SPRING;NALA;OTH_FAC;PNT_FAC;RANG_PNT;PO;TO;PTO;PHONE;MRKT_FAC;RANG_MRKT;MK_MON;MKT_TUE;MK_WED;MK_THU;MK_FRI;MK_SAT;MK_SUN;MK_DAILY;MK_FORT;MK_MONTHLY;COMM_FAC;RANG_COMM;COMM_BS;TX_TEMP_FC;COMM_RS;COMM_NW;APP_PR;APP_KR;APP_NR;APP_NC;APP_NW;APP_FP;NEAR_TOWN;DIST_N_TWN;POWER_SUPL;POWER_ED;POWER_EAG;POWER_EO;POWER_EA;FOREST;IRR_GC;IRR_PC;IRR_W;IRR_WE;IRR_TW;IRR_TWE;IRR_TK;IRR_R;IRR_L;IRR_WF;IRR_O;IRR_TOTAL;UN_IRRIGAT;CULT_WASTE;N_AV_CULT;Area_vill_;HOUSEHOLD;TOT_POPLN;res_house_;FOUNT_IRR;NOT_AVAIL;loc_code_v;AGRI_LAND;ST_TOWN;CHK;CHC_CNTR
14;06;0004;00162500;1406000400162500;Phoubakchao;260024;260024;7e+16;14;Manipur;7;IMPHAL;40;IMPHAL WEST II;40;40;26;PHOUGAKCHOU;0;299;302;1816;946;870;167;194;0;0;2;0;393;108;352;76;135;36;43;4;40;1;0;0;2;6;9;11;1;1;40;14;7;0;75;3;20;14;574;780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0001;00139900;1405000100139900;Hangool;260025;260025;5e+16;14;Manipur;5;Thoubal;20;KAKCHING;20;20;19;HANGUL;0;161;168;1146;598;548;140;108;0;0;1;0;273;67;247;100;211;86;0;3;2;0;0;0;4;9;0;0;1;0;0;0;1;0;28;2;1;168;350;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0002;00142600;1405000200142600;Phundrei;260026;260026;5e+16;14;Manipur;5;Thoubal;10;THOUBAL;10;10;42;PHUNDREI;0;299;301;1828;893;935;218;217;0;0;0;0;329;95;367;283;213;208;19;66;1;0;0;0;0;1;0;6;0;0;3;1;97;0;34;1;57;174;469;478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;04;0003;00138800;1404000300138800;Champu Khangpok;260027;260027;6e+16;14;Manipur;6;Bishnupur;20;MOIRANG;20;20;19;CHAMPU KHANGPOK;0;131;131;363;182;181;22;26;0;0;1;0;51;12;140;50;0;1;0;0;138;49;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;42;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0003;00146300;1405000300146300;Wabagai;260029;260029;5e+16;14;Manipur;5;Thoubal;20;KAKCHING;20;20;12;WABAGAI;0;989;1026;6228;3153;3075;505;483;1;0;4;0;1929;1143;1413;1180;889;662;138;354;14;2;0;0;16;73;78;10;5;2;28;28;18;0;227;49;27;245;1713;1650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0002;00142500;1405000200142500;Langathel;260031;260031;5e+16;14;Manipur;5;Thoubal;10;THOUBAL;10;10;41;LANGATHEL;0;554;562;3465;1812;1653;309;328;0;0;1;0;711;212;897;507;795;350;49;142;0;0;0;0;7;14;9;1;1;0;2;0;2;0;32;0;6;220;909;926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;04;0002;00136700;1404000200136700;Phubala;260032;260032;6e+16;14;Manipur;6;Bishnupur;10;BISHNUPUR;10;10;25;PHUBALA;0;313;344;2073;1013;1060;158;192;0;0;9;2;693;480;465;379;249;71;20;16;36;33;1;1;16;202;11;11;6;3;3;16;13;0;110;26;5;123;543;558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0003;00146700;1405000300146700;Hiyanglam Ii;260033;260033;5e+16;14;Manipur;5;Thoubal;20;KAKCHING;20;20;20;HIYANGLAM PT II;0;872;896;5219;2597;2622;402;450;1;0;4;0;1911;1214;1067;1039;780;638;55;206;13;0;0;0;20;116;22;37;1;2;7;26;10;0;159;14;23;66;1507;1517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0002;00142100;1405000200142100;Sapam;260035;260035;5e+16;14;Manipur;5;Thoubal;10;THOUBAL;10;10;26;SAPAM SALAI;0;448;460;2678;1366;1312;226;427;0;0;1;0;855;416;618;327;370;179;80;64;8;0;0;0;11;53;24;3;2;0;14;9;18;1;91;18;73;280;675;705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0002;00142200;1405000200142200;Tekcham;260036;260036;5e+16;14;Manipur;5;Thoubal;10;THOUBAL;10;10;25;TEKCHAM;0;492;511;2912;1477;1435;258;220;0;0;0;0;656;386;672;474;497;299;34;111;5;0;1;0;3;46;1;0;1;0;11;10;25;1;94;7;1;262;804;699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
