SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;LOC_CODE;State_Code;State_Name;District_C;Dist_Name;Tehsil_Cod;Thsil_Name;Block_Code;Nyay_Panch;Village_Co;NAME_1;AREA;RES_HOUSE;HOUSEHOLDS;T_POPLN;T_M_POPLN;T_F_POPLN;POPLN_M6;POPLN_F6;M_SC;F_SC;M_ST;F_ST;M_LITERATE;F_LITERATE;T_M_WORKER;T_F_WORKER;M_INDCAT1;F_INDCAT1;M_INDCAT2;F_INDCAT2;M_INDCAT3;F_INDCAT3;M_INDCAT4;F_INDCAT4;M_INDCAT5A;F_INDCAT5A;M_INDCAT5B;F_INDCAT5B;M_INDCAT6;F_INDCAT6;M_INDCAT7;F_INDCAT7;M_INDCAT8;F_INDCAT8;M_INDCAT9;F_INDCAT9;M_MARGINAL;F_MARGINAL;M_NON_WORK;F_NON_WORK;State_Co_1;State_Na_1;District_1;Dist_Name_;Tehsil_C_1;Thsil_Na_1;Block_co_1;Village__1;Village_Na;MRGD_IN_TN;EDU_INST;RANG_EDU;P_SCH;M_SCH;H_SCH;PU_COLL;GR_COLL;IND_SCH;TR_SCH;ADLT_LT_CN;OTH_SCH;MED_INST;RANG_MED;H_CNTR;MCW_CNTR;MH_CNTR;CWC_CNTR;HC_CNTR;PHC_CNTR;PHS_CNTR;DISP_CNTR;FPC_CNTR;TB_CNTR;NH_CNTR;RP_CNTR;SMP_CNTR;CHW_CNTR;OTH_CNTR;DRNK_WAT;RANG_WAT;TAP;WELL;TANK;TUBE_WELL;HAND_PUMP;RIVER_WAT;FOUNTAIN;CANAL;LAKE;SPRING;NALA;OTH_FAC;PNT_FAC;RANG_PNT;PO;TO;PTO;PHONE;MRKT_FAC;RANG_MRKT;MK_MON;MKT_TUE;MK_WED;MK_THU;MK_FRI;MK_SAT;MK_SUN;MK_DAILY;MK_FORT;MK_MONTHLY;COMM_FAC;RANG_COMM;COMM_BS;TX_TEMP_FC;COMM_RS;COMM_NW;APP_PR;APP_KR;APP_NR;APP_NC;APP_NW;APP_FP;NEAR_TOWN;DIST_N_TWN;POWER_SUPL;POWER_ED;POWER_EAG;POWER_EO;POWER_EA;FOREST;IRR_GC;IRR_PC;IRR_W;IRR_WE;IRR_TW;IRR_TWE;IRR_TK;IRR_R;IRR_L;IRR_WF;IRR_O;IRR_TOTAL;UN_IRRIGAT;CULT_WASTE;N_AV_CULT;Area_vill_;HOUSEHOLD;TOT_POPLN;res_house_;FOUNT_IRR;NOT_AVAIL;loc_code_v;AGRI_LAND;ST_TOWN;CHK;CHC_CNTR
15;08;;;;CHEURAL;260514;260514;3e+16;15;Mizoram;3;Chhimtuipui;30;SANGAU;30;30;4;CHEURAL;0;128;128;712;336;376;80;93;0;0;335;376;207;171;157;103;134;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;3;10;53;169;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;THLENGANG;260517;260517;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;37;THLENGANG;0;21;21;120;54;66;11;15;0;0;54;66;29;27;26;37;24;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;14;10;14;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;MONTOLA;260518;260518;3e+16;15;Mizoram;3;Chhimtuipui;10;CHAWNGTE;10;10;9;MONTOLA;0;44;44;275;145;130;14;19;0;0;145;130;70;18;82;1;75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;63;129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;THALTLANG;260521;260521;3e+16;15;Mizoram;3;Chhimtuipui;30;SANGAU;30;30;7;THALTLANG;0;48;48;299;151;148;44;28;0;0;151;148;84;78;74;84;64;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;77;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;RUALALUNG;260523;260523;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;62;RUALALUNG;0;73;73;419;214;205;36;42;0;0;206;204;86;67;118;20;112;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;73;95;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;RAWLBUK;260527;260527;3e+16;15;Mizoram;3;Chhimtuipui;30;SANGAU;30;30;8;RAWLBUK;0;49;49;298;159;139;40;36;0;0;159;139;97;72;74;70;66;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;9;12;76;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;ARCHHUANG;260528;260528;3e+16;15;Mizoram;3;Chhimtuipui;30;SANGAU;30;30;12;ARCHHUANG;0;51;51;335;177;158;60;40;0;0;177;158;97;71;72;45;69;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;37;103;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;NGHARUM;260529;260529;3e+16;15;Mizoram;3;Chhimtuipui;10;CHAWNGTE;10;10;10;NGHARUM;0;20;20;90;46;44;12;11;0;0;46;44;11;8;26;25;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;20;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;THINGFAL;260531;260531;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;39;THINGFAL;0;220;220;1280;686;594;123;109;1;0;606;589;511;370;344;255;179;209;38;34;0;0;0;0;1;2;0;0;0;2;0;0;0;0;126;8;192;186;150;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;MAMTE;260533;260533;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;38;MAMTE;0;52;52;353;175;178;43;37;0;0;174;177;86;65;90;108;78;99;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;21;24;64;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;TIALDAWNGILUNG;260536;260536;3e+16;15;Mizoram;3;Chhimtuipui;30;SANGAU;30;30;13;TIALDAWNGLUNG;0;41;41;233;119;114;1;1;0;0;119;114;97;65;52;54;51;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;10;6;57;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;LUNGPHER;260539;260539;1e+16;15;Mizoram;1;Aizawl;30;REIEK;30;30;10;TUAHZAWL;0;56;56;345;177;168;28;32;0;0;158;163;137;126;91;67;75;63;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;12;4;31;38;55;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;VAWMBUK;260541;260541;3e+16;15;Mizoram;3;Chhimtuipui;30;SANGAU;30;30;14;VAWMBUK;0;143;143;855;425;430;64;60;0;0;425;428;284;281;197;191;162;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;10;50;50;178;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;BUALPUI NG(E);260542;260542;3e+16;15;Mizoram;3;Chhimtuipui;30;SANGAU;30;30;15;BUALPUI (NG);0;259;259;1536;769;767;156;167;3;0;740;767;544;467;334;250;228;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;21;61;82;374;435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;HMUNLAI;260544;260544;3e+16;15;Mizoram;3;Chhimtuipui;20;LAWNGTLAI;20;20;3;HMUNLAI;0;60;60;353;175;178;35;46;0;0;173;177;120;82;63;55;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;0;0;112;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;KHAWMAWI;260546;260546;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;70;KHAWMAWI;0;110;110;552;286;266;55;64;0;0;276;266;215;171;145;53;122;49;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;21;3;0;1;141;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;UDALTHANA I;260547;260547;3e+16;15;Mizoram;3;Chhimtuipui;10;CHAWNGTE;10;10;26;UDALTHANA I;0;91;91;514;272;242;64;48;0;0;272;242;115;23;125;71;108;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;0;147;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;GULSINGBABSORA;260549;260549;3e+16;15;Mizoram;3;Chhimtuipui;10;CHAWNGTE;10;10;22;GUBINGBAPSORA;0;34;34;187;94;93;7;11;0;0;94;93;26;0;56;59;54;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;38;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;RAWMIBAWK;260550;260550;1e+16;15;Mizoram;1;Aizawl;40;TLANGNUAM;40;40;2;LUNGMUAT;0;74;74;415;202;213;42;51;0;0;196;208;127;128;95;78;84;75;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;3;0;1;107;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;ADUBANGASORA;260553;260553;3e+16;15;Mizoram;3;Chhimtuipui;10;CHAWNGTE;10;10;29;UGUDASURY S;0;134;134;805;419;386;37;47;3;0;394;386;97;17;265;98;226;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;154;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;MAMPUI;260555;260555;3e+16;15;Mizoram;3;Chhimtuipui;20;LAWNGTLAI;20;20;12;MAMPUI;0;118;118;706;382;324;75;75;0;0;368;324;256;196;187;27;106;19;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;7;4;124;191;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;TUISUMPUI;260556;260556;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;3;TUISUMPUI;0;23;23;101;55;46;15;12;0;0;55;46;37;21;31;26;29;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;24;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;NIAWHTLANG;260561;260561;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;13;NIAWH TLANG;0;172;172;1162;617;545;135;136;1;0;561;545;337;216;296;240;183;206;20;30;0;0;0;0;2;0;0;0;20;0;2;0;0;0;69;4;3;3;318;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;SAIHATLANG;260562;260562;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;6;SAIHA TLANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;LUNGZARHTUM;260564;260564;3e+16;15;Mizoram;3;Chhimtuipui;30;SANGAU;30;30;16;LUNGZARHTUM;0;110;110;612;334;278;58;44;0;0;333;278;274;224;141;138;104;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;8;0;0;193;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;LUNGBUN;260567;260567;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;14;LUNGBUN;0;103;103;515;254;261;36;65;0;0;252;260;194;153;134;79;109;77;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;22;2;0;53;120;129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;MAUBAWK (L);260570;260570;1e+16;15;Mizoram;1;Aizawl;40;TLANGNUAM;40;40;8;LUNGDAI;0;268;268;1559;858;701;107;100;0;0;730;689;700;552;483;260;149;102;25;16;70;52;2;0;1;3;14;2;28;2;8;58;27;0;159;25;123;171;252;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;PANDAWNGLUI;260573;260573;3e+16;15;Mizoram;3;Chhimtuipui;20;LAWNGTLAI;20;20;32;PANDAWNGLUI;0;57;57;313;163;150;31;31;0;0;162;149;26;1;110;102;108;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;53;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;CHHUARLUNG;260575;260575;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;15;CHHUARLUNG;0;88;88;501;251;250;60;65;0;0;250;249;183;154;89;25;48;22;0;0;0;0;0;0;5;0;0;0;1;0;2;0;1;0;32;3;16;71;146;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;PAITHAR;260578;260578;3e+16;15;Mizoram;3;Chhimtuipui;20;LAWNGTLAI;20;20;22;PAITHAR;0;76;76;439;225;214;53;51;0;0;211;213;154;128;96;84;56;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;3;4;8;125;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;THEIVA;260581;260581;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;11;LOWER THEIVA;0;75;75;411;216;195;64;49;0;0;213;194;117;95;92;86;53;57;18;25;0;0;0;0;0;0;1;0;0;0;2;1;0;0;18;3;0;0;124;109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;HMUNNUAM;260582;260582;3e+16;15;Mizoram;3;Chhimtuipui;20;LAWNGTLAI;20;20;31;HMUNNUAM;0;33;33;184;85;99;25;25;0;0;80;99;52;40;53;60;51;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;32;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;RULKUAL;260584;260584;3e+16;15;Mizoram;3;Chhimtuipui;20;LAWNGTLAI;20;20;25;RULKUAL;0;47;47;294;153;141;32;25;0;0;151;140;114;94;63;66;45;63;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;18;1;0;0;90;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;THEIRI;260585;260585;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;21;THEIRI;0;74;74;391;212;179;56;25;0;0;209;177;108;97;91;86;64;66;7;13;0;1;0;0;0;0;0;0;4;5;0;0;1;0;15;1;0;0;121;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;SIHTLANGPUI;260586;260586;3e+16;15;Mizoram;3;Chhimtuipui;20;LAWNGTLAI;20;20;23;SIHTLANGPUI;0;69;69;306;156;150;37;31;0;0;154;147;86;65;76;92;63;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;1;1;79;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;VASEITLANG I;260590;260590;3e+16;15;Mizoram;3;Chhimtuipui;10;CHAWNGTE;10;10;43;VASEITLANG I;0;90;90;496;254;242;52;53;0;0;139;128;101;49;111;96;81;91;0;3;0;0;0;0;1;0;0;0;0;0;5;0;0;0;24;2;0;0;143;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;AINAK;260593;260593;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;18;AINAK;0;62;62;320;160;160;41;34;0;0;159;160;110;86;71;21;65;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;54;89;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;TUISIH;260594;260594;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;20;TUISIH;0;127;127;685;342;343;87;78;0;0;338;340;203;169;140;151;111;142;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;27;9;2;0;200;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;KAWLCHAW;260595;260595;1e+16;15;Mizoram;1;Aizawl;40;TLANGNUAM;40;40;10;SAIRUM;0;12;12;52;34;18;7;4;0;0;28;16;18;11;21;11;15;10;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;13;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;VASEITLANG II;260600;260600;3e+16;15;Mizoram;3;Chhimtuipui;10;CHAWNGTE;10;10;44;VASEITLANG II;0;33;33;159;79;80;12;16;0;0;17;14;52;29;42;27;28;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;37;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;VASEIKAI;260601;260601;3e+16;15;Mizoram;3;Chhimtuipui;20;LAWNGTLAI;20;20;36;VASEIKAI;0;54;54;280;141;139;22;28;0;0;138;139;35;12;94;87;85;81;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;47;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;CHAMINISORA;260602;260602;3e+16;15;Mizoram;3;Chhimtuipui;10;CHAWNGTE;10;10;50;CHAMINISORA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;NGHALIMLUI;260603;260603;3e+16;15;Mizoram;3;Chhimtuipui;20;LAWNGTLAI;20;20;35;NGHALIMLUI;0;59;59;344;178;166;39;33;0;0;177;165;38;13;103;111;99;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;75;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;NEW SERKAWR;260604;260604;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;24;NEW SERKAWR;0;14;14;61;35;26;10;4;0;0;35;26;16;13;17;17;15;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;18;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;SIATA;260606;260606;3e+16;15;Mizoram;3;Chhimtuipui;40;TUIPANG;40;40;19;SIATA;0;116;116;724;369;355;113;94;0;0;366;353;236;190;137;172;105;170;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;31;2;0;0;232;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;DEVASORA;260607;260607;3e+16;15;Mizoram;3;Chhimtuipui;10;CHAWNGTE;10;10;53;DEVASORA N;0;100;100;538;292;246;53;55;0;0;287;246;43;6;144;119;135;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;148;127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;07;;;;LOKISURI;260608;260608;2e+16;15;Mizoram;2;Lunglei;10;WEST BUNGHMUN;10;10;30;LOKISURI;0;18;18;133;62;71;7;16;0;0;62;71;22;10;30;18;29;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
